,movieId,genreId
4370,2475,14
4371,2475,17
4372,2476,1
4373,2476,18
4374,2478,5
4375,2478,19
4376,2479,8
4377,2479,17
4378,2481,8
4379,2481,15
4380,2482,5
4381,2482,15
4382,2483,2
4383,2483,5
4384,2483,17
4385,2485,5
4386,2485,15
4387,2486,5
4388,2486,8
4389,2487,1
4390,2487,5
4391,2488,8
4392,2488,11
4393,2488,17
4394,2490,1
4395,2490,17
4396,2491,5
4397,2491,15
4398,2492,5
4399,2492,15
4400,2493,8
4401,2494,7
4402,2495,3
4403,2495,16
4404,2496,5
4405,2496,15
4406,2497,15
4407,2498,5
4408,2498,16
4409,2499,5
4410,2500,5
4411,2501,8
4412,2502,5
4413,2502,6
4414,2504,5
4415,2504,8
4416,2505,8
4417,2505,14
4418,2505,17
4419,2506,5
4420,2506,8
4421,2506,15
4422,2507,5
4423,2507,16
4424,2511,6
4425,2511,10
4426,2513,11
4427,2514,5
4428,2514,11
4429,2515,11
4430,2516,11
4431,2517,11
4432,2518,5
4433,2519,8
4434,2519,11
4435,2519,17
4436,2520,8
4437,2521,1
4438,2521,8
4439,2521,17
4440,2522,8
4441,2523,8
4442,2523,17
4443,2524,1
4444,2524,2
4445,2524,8
4446,2524,17
4447,2525,1
4448,2525,11
4449,2525,16
4450,2526,16
4451,2527,1
4452,2527,16
4453,2527,17
4454,2527,19
4455,2528,1
4456,2528,2
4457,2528,16
4458,2529,1
4459,2529,8
4460,2529,16
4461,2530,1
4462,2530,16
4463,2531,1
4464,2531,16
4465,2532,1
4466,2532,16
4467,2533,1
4468,2533,16
4469,2534,1
4470,2535,1
4471,2535,8
4472,2535,17
4473,2536,8
4474,2537,2
4475,2539,5
4476,2540,1
4477,2540,6
4478,2540,8
4479,2540,17
4480,2541,8
4481,2542,5
4482,2542,6
4483,2542,17
4484,2545,5
4485,2546,8
4486,2548,11
4487,2549,1
4488,2549,16
4489,2550,11
4490,2550,17
4491,2551,8
4492,2551,11
4493,2551,17
4494,2552,5
4495,2553,11
4496,2553,16
4497,2553,17
4498,2554,11
4499,2554,16
4500,2554,17
4501,2555,5
4502,2557,8
4503,2557,17
4504,2558,5
4505,2558,15
4506,2559,3
4507,2559,4
4508,2560,11
4509,2560,17
4510,2561,6
4511,2561,17
4512,2562,8
4513,2563,8
4514,2565,8
4515,2565,13
4516,2565,15
4517,2566,3
4518,2566,4
4519,2567,5
4520,2568,1
4521,2568,6
4522,2569,5
4523,2569,8
4524,2569,15
4525,2570,8
4526,2570,15
4527,2571,1
4528,2571,16
4529,2571,17
4530,2572,5
4531,2572,15
4532,2573,8
4533,2573,13
4534,2574,5
4535,2575,8
4536,2577,5
4537,2577,8
4538,2579,6
4539,2579,14
4540,2579,17
4541,2580,5
4542,2580,6
4543,2581,5
4544,2581,15
4545,2582,1
4546,2582,5
4547,2583,5
4548,2583,8
4549,2585,8
4550,2585,15
4551,2586,5
4552,2586,6
4553,2586,17
4554,2587,5
4555,2587,6
4556,2587,8
4557,2589,5
4558,2589,8
4559,2589,15
4560,2590,8
4561,2594,8
4562,2594,15
4563,2594,16
4564,2594,17
4565,2596,5
4566,2596,8
4567,2597,5
4568,2597,15
4569,2598,5
4570,2599,5
4571,2600,1
4572,2600,16
4573,2600,17
4574,2605,6
4575,2605,17
4576,2606,5
4577,2606,11
4578,2607,8
4579,2607,15
4580,2609,8
4581,2610,8
4582,2611,8
4583,2612,8
4584,2612,10
4585,2613,5
4586,2613,11
4587,2613,16
4588,2615,2
4589,2615,16
4590,2616,1
4591,2616,6
4592,2617,1
4593,2617,2
4594,2617,5
4595,2617,9
4596,2617,11
4597,2617,17
4598,2618,5
4599,2620,8
4600,2620,15
4601,2621,8
4602,2622,5
4603,2622,9
4604,2624,8
4605,2624,9
4606,2625,1
4607,2625,2
4608,2625,6
4609,2625,16
4610,2625,17
4611,2626,5
4612,2626,8
4613,2626,15
4614,2627,7
4615,2627,8
4616,2628,1
4617,2628,2
4618,2628,16
4619,2629,5
4620,2629,15
4621,2630,8
4622,2631,5
4623,2631,10
4624,2631,17
4625,2633,11
4626,2633,15
4627,2634,11
4628,2635,11
4629,2636,11
4630,2637,11
4631,2638,11
4632,2639,8
4633,2640,1
4634,2640,2
4635,2640,16
4636,2641,1
4637,2641,16
4638,2642,1
4639,2642,2
4640,2642,16
4641,2643,1
4642,2643,2
4643,2643,16
4644,2644,11
4645,2647,11
4646,2648,8
4647,2648,11
4648,2648,16
4649,2649,11
4650,2650,11
4651,2651,11
4652,2652,11
4653,2653,11
4654,2654,8
4655,2654,9
4656,2654,11
4657,2655,11
4658,2656,11
4659,2656,16
4660,2657,5
4661,2657,11
4662,2657,13
4663,2657,16
4664,2659,5
4665,2659,7
4666,2660,11
4667,2660,16
4668,2661,16
4669,2662,1
4670,2662,8
4671,2662,16
4672,2664,11
4673,2664,16
4674,2664,17
4675,2668,11
4676,2668,16
4677,2669,18
4678,2670,18
4679,2671,5
4680,2671,15
4681,2672,8
4682,2672,16
4683,2672,17
4684,2673,8
4685,2674,8
4686,2674,9
4687,2676,8
4688,2676,17
4689,2677,7
4690,2677,13
4691,2678,8
4692,2681,5
4693,2681,15
4694,2681,16
4695,2682,8
4696,2683,1
4697,2683,2
4698,2683,5
4699,2686,8
4700,2686,14
4701,2687,2
4702,2687,3
4703,2687,4
4704,2687,8
4705,2688,6
4706,2688,8
4707,2688,14
4708,2688,17
4709,2689,7
4710,2690,5
4711,2690,15
4712,2691,8
4713,2692,1
4714,2692,6
4715,2693,7
4716,2694,5
4717,2696,5
4718,2697,5
4719,2697,8
4720,2697,15
4721,2699,5
4722,2699,11
4723,2700,3
4724,2700,5
4725,2700,13
4726,2701,1
4727,2701,5
4728,2701,16
4729,2701,19
4730,2702,8
4731,2704,8
4732,2704,15
4733,2706,5
4734,2706,15
4735,2707,17
4736,2708,15
4737,2709,4
4738,2709,5
4739,2710,8
4740,2710,11
4741,2710,17
4742,2712,8
4743,2712,14
4744,2712,17
4745,2713,11
4746,2713,17
4747,2714,8
4748,2715,5
4749,2715,15
4750,2716,1
4751,2716,5
4752,2716,16
4753,2717,5
4754,2717,9
4755,2717,16
4756,2718,5
4757,2719,11
4758,2719,17
4759,2720,1
4760,2720,2
4761,2720,4
4762,2720,5
4763,2721,5
4764,2721,15
4765,2722,1
4766,2722,11
4767,2722,16
4768,2722,17
4769,2723,1
4770,2723,5
4771,2723,9
4772,2724,5
4773,2724,15
4774,2725,8
4775,2726,6
4776,2726,10
4777,2727,6
4778,2727,10
4779,2728,1
4780,2728,8
4781,2728,15
4782,2728,18
4783,2729,8
4784,2729,15
4785,2730,8
4786,2730,15
4787,2730,18
4788,2731,6
4789,2731,8
4790,2732,8
4791,2732,15
4792,2733,2
4793,2733,5
4794,2733,15
4795,2734,2
4796,2734,8
4797,2734,17
4798,2735,1
4799,2735,2
4800,2735,5
4801,2735,9
4802,2735,14
4803,2736,5
4804,2738,5
4805,2738,8
4806,2739,8
4807,2741,1
4808,2741,6
4809,2741,17
4810,2745,8
4811,2746,5
4812,2746,11
4813,2746,13
4814,2747,5
4815,2747,11
4816,2748,1
4817,2748,2
4818,2748,5
4819,2749,8
4820,2749,14
4821,2750,5
4822,2750,8
4823,2751,5
4824,2751,8
4825,2752,5
4826,2752,14
4827,2753,17
4828,2754,11
4829,2755,8
4830,2757,8
4831,2758,8
4832,2759,5
4833,2761,2
4834,2761,3
4835,2761,4
4836,2761,8
4837,2761,16
4838,2762,8
4839,2762,11
4840,2762,14
4841,2763,1
4842,2763,14
4843,2764,6
4844,2764,8
4845,2764,15
4846,2764,17
4847,2766,5
4848,2766,8
4849,2767,5
4850,2769,6
4851,2769,8
4852,2770,5
4853,2771,8
4854,2772,5
4855,2774,5
4856,2774,15
4857,2775,8
4858,2776,7
4859,2779,5
4860,2780,5
4861,2780,11
4862,2781,11
4863,2782,11
4864,2783,11
4865,2784,11
4866,2786,5
4867,2787,11
4868,2788,5
4869,2789,11
4870,2790,11
4871,2790,17
4872,2791,5
4873,2792,5
4874,2793,5
4875,2793,11
4876,2793,15
4877,2793,17
4878,2794,2
4879,2794,5
4880,2794,15
4881,2795,5
4882,2796,5
4883,2797,5
4884,2797,8
4885,2797,9
4886,2797,15
4887,2798,4
4888,2798,5
4889,2799,5
4890,2800,2
4891,2800,3
4892,2800,4
4893,2800,8
4894,2800,9
4895,2801,8
4896,2801,15
4897,2802,1
4898,2802,8
4899,2802,15
4900,2802,17
4901,2803,6
4902,2803,8
4903,2803,14
4904,2803,15
4905,2803,17
4906,2804,4
4907,2804,5
4908,2805,5
4909,2805,15
4910,2806,5
4911,2806,17
4912,2807,1
4913,2807,16
4914,2808,1
4915,2808,16
4916,2809,5
4917,2810,3
4918,2810,11
4919,2810,14
4920,2810,17
4921,2812,1
4922,2812,17
4923,2815,1
4924,2815,18
4925,2816,1
4926,2816,18
4927,2817,1
4928,2819,8
4929,2819,14
4930,2819,15
4931,2819,17
4932,2820,8
4933,2822,2
4934,2822,15
4935,2824,7
4936,2824,8
4937,2826,1
4938,2826,2
4939,2826,9
4940,2827,11
4941,2827,16
4942,2827,17
4943,2828,4
4944,2828,5
4945,2829,5
4946,2832,8
4947,2835,1
4948,2835,2
4949,2835,5
4950,2835,17
4951,2836,5
4952,2837,5
4953,2837,15
4954,2839,8
4955,2840,8
4956,2840,17
4957,2841,11
4958,2841,14
4959,2841,17
4960,2843,5
4961,2843,15
4962,2844,8
4963,2844,14
4964,2845,5
4965,2845,8
4966,2846,2
4967,2846,4
4968,2846,5
4969,2846,8
4970,2847,2
4971,2847,8
4972,2847,15
4973,2848,8
4974,2849,5
4975,2849,8
4976,2850,8
4977,2850,17
4978,2851,2
4979,2851,16
4980,2851,17
4981,2852,8
4982,2853,11
4983,2853,14
4984,2855,11
4985,2856,17
4986,2857,2
4987,2857,3
4988,2857,5
4989,2857,9
4990,2857,13
4991,2858,8
4992,2858,15
4993,2859,7
4994,2859,13
4995,2860,5
4996,2861,5
4997,2861,8
4998,2862,8
4999,2863,2
5000,2863,5
5001,2863,13
5002,2864,5
5003,2866,8
5004,2867,5
5005,2867,11
5006,2867,17
5007,2868,11
5008,2869,8
5009,2870,5
5010,2871,2
5011,2871,8
5012,2871,17
5013,2872,2
5014,2872,9
5015,2874,5
5016,2874,13
5017,2874,15
5018,2875,8
5019,2875,14
5020,2875,15
5021,2876,3
5022,2876,4
5023,2876,9
5024,2877,13
5025,2878,11
5026,2879,1
5027,2879,2
5028,2879,5
5029,2880,1
5030,2880,2
5031,2880,5
5032,2881,1
5033,2881,6
5034,2881,8
5035,2881,17
5036,2882,8
5037,2883,5
5038,2883,8
5039,2884,5
5040,2884,15
5041,2885,8
5042,2885,15
5043,2886,4
5044,2886,5
5045,2887,1
5046,2887,5
5047,2888,5
5048,2888,15
5049,2889,5
5050,2889,8
5051,2890,1
5052,2890,2
5053,2890,5
5054,2890,8
5055,2890,18
5056,2891,5
5057,2892,1
5058,2892,8
5059,2893,1
5060,2893,2
5061,2893,8
5062,2894,8
5063,2894,15
5064,2897,5
5065,2897,18
5066,2898,11
5067,2898,14
5068,2899,2
5069,2899,3
5070,2899,4
5071,2900,11
5072,2900,16
5073,2901,11
5074,2901,16
5075,2902,11
5076,2902,14
5077,2902,17
5078,2903,11
5079,2903,17
5080,2904,8
5081,2905,1
5082,2905,2
5083,2905,8
5084,2906,8
5085,2906,15
5086,2907,5
5087,2908,8
5088,2912,6
5089,2912,8
5090,2912,17
5091,2913,5
5092,2913,16
5093,2915,5
5094,2916,1
5095,2916,2
5096,2916,16
5097,2916,17
5098,2917,6
5099,2917,17
5100,2918,5
5101,2919,8
5102,2919,15
5103,2919,18
5104,2920,8
5105,2920,15
5106,2921,19
5107,2922,6
5108,2922,8
5109,2922,19
5110,2923,5
5111,2924,1
5112,2924,5
5113,2925,8
5114,2926,5
5115,2926,8
5116,2927,8
5117,2927,15
5118,2928,8
5119,2929,8
5120,2929,15
5121,2930,7
5122,2932,8
5123,2935,5
5124,2935,15
5125,2936,2
5126,2936,5
5127,2936,15
5128,2937,5
5129,2938,8
5130,2938,16
5131,2939,8
5132,2939,17
5133,2940,8
5134,2940,10
5135,2940,14
5136,2940,15
5137,2941,13
5138,2941,15
5139,2941,18
5140,2942,8
5141,2942,15
5142,2943,8
5143,2943,15
5144,2944,1
5145,2944,8
5146,2944,18
5147,2945,14
5148,2946,5
5149,2946,13
5150,2947,1
5151,2947,2
5152,2947,17
5153,2948,1
5154,2948,2
5155,2948,17
5156,2949,1
5157,2949,2
5158,2949,17
5159,2950,2
5160,2950,8
5161,2950,15
5162,2951,1
5163,2951,19
5164,2952,6
5165,2952,8
5166,2952,17
5167,2953,4
5168,2953,5
5169,2956,1
5170,2956,6
5171,2956,17
5172,2959,1
5173,2959,6
5174,2959,8
5175,2959,17
5176,2961,5
5177,2961,8
5178,2962,5
5179,2962,15
5180,2964,8
5181,2966,2
5182,2966,8
5183,2967,8
5184,2967,17
5185,2968,2
5186,2968,5
5187,2968,9
5188,2968,16
5189,2969,8
5190,2969,15
5191,2970,2
5192,2970,8
5193,2971,8
5194,2971,9
5195,2971,13
5196,2972,8
5197,2972,18
5198,2973,5
5199,2973,6
5200,2973,8
5201,2974,11
5202,2974,17
5203,2975,5
5204,2975,8
5205,2976,8
5206,2977,5
5207,2977,8
5208,2978,5
5209,2978,15
5210,2979,8
5211,2981,7
5212,2982,11
5213,2982,17
5214,2983,17
5215,2984,7
5216,2985,1
5217,2985,6
5218,2985,8
5219,2985,16
5220,2985,17
5221,2986,1
5222,2986,6
5223,2986,16
5224,2986,17
5225,2987,2
5226,2987,3
5227,2987,4
5228,2987,5
5229,2987,6
5230,2987,9
5231,2987,14
5232,2988,8
5233,2989,1
5234,2989,2
5235,2989,17
5236,2990,1
5237,2990,2
5238,2990,17
5239,2991,1
5240,2991,2
5241,2991,17
5242,2992,11
5243,2992,17
5244,2993,1
5245,2993,2
5246,2993,17
5247,2995,11
5248,2995,17
5249,2996,8
5250,2997,5
5251,2997,8
5252,2997,9
5253,2998,8
5254,2998,15
5255,3000,1
5256,3000,2
5257,3000,3
5258,3000,8
5259,3000,9
5260,3001,8
5261,3002,7
5262,3003,5
5263,3003,8
5264,3003,15
5265,3003,18
5266,3004,5
5267,3004,15
5268,3005,17
5269,3006,8
5270,3006,17
5271,3007,7
5272,3008,8
5273,3008,16
5274,3010,8
5275,3011,8
5276,3013,5
5277,3013,11
5278,3015,17
5279,3016,11
5280,3017,11
5281,3018,5
5282,3018,11
5283,3018,16
5284,3019,6
5285,3019,8
5286,3020,1
5287,3020,8
5288,3021,11
5289,3022,5
5290,3022,18
5291,3024,11
5292,3024,16
5293,3025,19
5294,3028,5
5295,3029,1
5296,3029,8
5297,3030,1
5298,3030,2
5299,3031,5
5300,3032,1
5301,3032,8
5302,3032,16
5303,3032,17
5304,3033,5
5305,3033,16
5306,3034,2
5307,3034,3
5308,3034,4
5309,3034,5
5310,3034,13
5311,3035,5
5312,3035,8
5313,3035,18
5314,3036,2
5315,3036,8
5316,3037,19
5317,3038,8
5318,3039,5
5319,3040,5
5320,3041,5
5321,3042,5
5322,3043,5
5323,3044,14
5324,3044,15
5325,3044,17
5326,3045,5
5327,3045,8
5328,3046,5
5329,3046,15
5330,3047,8
5331,3048,5
5332,3051,5
5333,3051,8
5334,3052,2
5335,3052,5
5336,3052,9
5337,3053,8
5338,3053,18
5339,3054,2
5340,3054,3
5341,3054,4
5342,3054,9
5343,3054,16
5344,3055,17
5345,3057,5
5346,3060,5
5347,3060,8
5348,3060,13
5349,3061,5
5350,3061,13
5351,3062,1
5352,3062,8
5353,3062,18
5354,3063,8
5355,3063,17
5356,3064,8
5357,3064,17
5358,3066,1
5359,3066,8
5360,3066,18
5361,3067,5
5362,3067,8
5363,3068,8
5364,3068,14
5365,3069,8
5366,3070,2
5367,3070,5
5368,3070,16
5369,3071,5
5370,3071,8
5371,3072,5
5372,3072,15
5373,3074,19
5374,3075,8
5375,3075,11
5376,3076,5
5377,3077,7
5378,3078,8
5379,3079,5
5380,3079,8
5381,3079,15
5382,3081,9
5383,3081,11
5384,3081,14
5385,3081,15
5386,3082,1
5387,3082,2
5388,3082,17
5389,3083,8
5390,3086,4
5391,3086,5
5392,3086,9
5393,3086,13
5394,3087,5
5395,3087,9
5396,3087,15
5397,3088,5
5398,3088,9
5399,3089,8
5400,3090,8
5401,3091,8
5402,3091,18
5403,3093,8
5404,3093,19
5405,3094,8
5406,3094,15
5407,3095,8
5408,3096,5
5409,3097,5
5410,3097,8
5411,3097,15
5412,3098,8
5413,3099,5
5414,3099,8
5415,3099,15
5416,3100,8
5417,3101,8
5418,3101,17
5419,3102,6
5420,3102,15
5421,3102,17
5422,3103,8
5423,3103,15
5424,3104,1
5425,3104,5
5426,3104,6
5427,3104,17
5428,3105,8
5429,3105,14
5430,3106,8
5431,3106,15
5432,3107,1
5433,3107,8
5434,3108,5
5435,3108,8
5436,3108,9
5437,3108,15
5438,3109,8
5439,3110,8
5440,3111,8
5441,3112,8
5442,3113,1
5443,3113,9
5444,3113,11
5445,3113,14
5446,3113,17
5447,3114,2
5448,3114,3
5449,3114,4
5450,3114,5
5451,3114,9
5452,3115,8
5453,3116,8
5454,3117,8
5455,3117,15
5456,3117,18
5457,3118,8
5458,3120,5
5459,3121,8
5460,3121,10
5461,3122,8
5462,3122,15
5463,3122,19
5464,3125,8
5465,3127,5
5466,3127,8
5467,3128,8
5468,3129,5
5469,3129,8
5470,3130,5
5471,3130,6
5472,3130,8
5473,3133,5
5474,3133,19
5475,3134,8
5476,3134,18
5477,3135,8
5478,3136,7
5479,3138,8
5480,3140,5
5481,3141,8
5482,3142,7
5483,3142,13
5484,3143,8
5485,3143,18
5486,3144,5
5487,3144,15
5488,3145,8
5489,3146,5
5490,3147,6
5491,3147,8
5492,3148,8
5493,3150,8
5494,3150,17
5495,3152,8
5496,3153,1
5497,3153,2
5498,3153,9
5499,3155,8
5500,3155,15
5501,3156,8
5502,3156,15
5503,3156,16
5504,3157,4
5505,3157,5
5506,3157,9
5507,3158,8
5508,3159,3
5509,3159,4
5510,3159,12
5511,3159,13
5512,3160,8
5513,3161,8
5514,3161,15
5515,3163,5
5516,3163,8
5517,3163,13
5518,3165,1
5519,3165,8
5520,3166,2
5521,3167,5
5522,3167,8
5523,3168,2
5524,3168,8
5525,3169,6
5526,3169,8
5527,3169,17
5528,3171,8
5529,3173,8
5530,3174,5
5531,3174,8
5532,3175,2
5533,3175,5
5534,3175,16
5535,3176,8
5536,3176,14
5537,3176,17
5538,3177,5
5539,3178,8
5540,3179,8
5541,3180,5
5542,3180,8
5543,3181,8
5544,3182,7
5545,3183,8
5546,3185,8
5547,3186,8
5548,3188,7
5549,3189,4
5550,3189,8
5551,3190,2
5552,3190,16
5553,3190,17
5554,3192,8
5555,3194,8
5556,3194,15
5557,3196,8
5558,3196,18
5559,3197,1
5560,3197,6
5561,3197,15
5562,3197,17
5563,3198,6
5564,3198,8
5565,3199,5
5566,3199,8
5567,3199,13
5568,3199,15
5569,3200,5
5570,3200,8
5571,3201,8
5572,3202,8
5573,3202,11
5574,3203,17
5575,3204,1
5576,3204,14
5577,3204,17
5578,3205,11
5579,3206,15
5580,3207,2
5581,3208,1
5582,3208,5
5583,3210,5
5584,3210,8
5585,3210,15
5586,3211,8
5587,3213,3
5588,3213,4
5589,3214,8
5590,3216,9
5591,3216,11
5592,3216,17
5593,3217,8
5594,3218,8
5595,3219,14
5596,3219,17
5597,3221,8
5598,3223,8
5599,3224,8
5600,3225,5
5601,3225,15
5602,3232,5
5603,3235,5
5604,3238,17
5605,3239,5
5606,3240,5
5607,3241,5
5608,3243,5
5609,3244,5
5610,3244,15
5611,3245,8
5612,3246,8
5613,3247,5
5614,3247,6
5615,3248,5
5616,3249,8
5617,3249,17
5618,3250,8
5619,3251,8
5620,3251,14
5621,3252,8
5622,3253,5
5623,3254,5
5624,3255,5
5625,3255,8
5626,3256,1
5627,3256,6
5628,3256,8
5629,3256,17
5630,3257,8
5631,3257,15
5632,3257,17
5633,3258,5
5634,3258,9
5635,3259,2
5636,3259,8
5637,3259,15
5638,3260,8
5639,3261,5
5640,3261,8
5641,3261,15
5642,3262,6
5643,3262,8
5644,3262,14
5645,3262,17
5646,3263,5
5647,3263,8
5648,3264,1
5649,3264,5
5650,3264,11
5651,3265,1
5652,3265,6
5653,3265,8
5654,3265,17
5655,3266,5
5656,3266,6
5657,3266,8
5658,3266,17
5659,3267,1
5660,3267,6
5661,3267,17
5662,3267,19
5663,3268,1
5664,3268,5
5665,3269,8
5666,3269,15
5667,3269,16
5668,3270,5
5669,3270,8
5670,3270,15
5671,3271,8
5672,3272,6
5673,3272,8
5674,3273,5
5675,3273,11
5676,3273,14
5677,3273,17
5678,3274,8
5679,3274,17
5680,3275,1
5681,3275,6
5682,3275,8
5683,3275,17
5684,3276,5
5685,3281,7
5686,3282,5
5687,3284,5
5688,3284,14
5689,3284,15
5690,3285,2
5691,3285,8
5692,3286,5
5693,3287,3
5694,3287,4
5695,3289,8
5696,3292,10
5697,3294,11
5698,3296,8
5699,3298,6
5700,3298,8
5701,3298,17
5702,3299,5
5703,3299,8
5704,3300,11
5705,3300,16
5706,3300,17
5707,3301,5
5708,3301,6
5709,3302,5
5710,3303,7
5711,3304,6
5712,3304,8
5713,3306,5
5714,3307,5
5715,3307,8
5716,3307,15
5717,3308,5
5718,3308,8
5719,3309,5
5720,3310,5
5721,3310,8
5722,3313,5
5723,3314,1
5724,3314,8
5725,3316,1
5726,3316,17
5727,3317,5
5728,3317,8
5729,3318,8
5730,3318,17
5731,3320,5
5732,3320,8
5733,3320,15
5734,3324,5
5735,3325,5
5736,3325,8
5737,3326,5
5738,3326,16
5739,3327,7
5740,3328,6
5741,3328,8
5742,3329,8
5743,3329,15
5744,3330,8
5745,3330,15
5746,3331,8
5747,3334,6
5748,3334,8
5749,3334,10
5750,3334,17
5751,3338,7
5752,3339,18
5753,3340,11
5754,3340,16
5755,3341,5
5756,3342,8
5757,3342,18
5758,3343,5
5759,3343,8
5760,3343,15
5761,3344,11
5762,3347,2
5763,3347,8
5764,3349,5
5765,3350,8
5766,3351,11
5767,3354,16
5768,3355,9
5769,3355,11
5770,3355,14
5771,3355,17
5772,3357,8
5773,3357,15
5774,3358,5
5775,3358,8
5776,3358,9
5777,3358,15
5778,3359,5
5779,3359,8
5780,3360,8
5781,3360,15
5782,3361,5
5783,3361,8
5784,3361,15
5785,3362,6
5786,3362,8
5787,3363,5
5788,3363,8
5789,3364,6
5790,3364,10
5791,3365,8
5792,3365,19
5793,3368,15
5794,3368,19
5795,3370,8
5796,3370,17
5797,3371,8
5798,3377,8
5799,3377,18
5800,3379,8
5801,3380,10
5802,3384,1
5803,3384,6
5804,3385,5
5805,3386,8
5806,3386,14
5807,3386,17
5808,3387,5
5809,3387,14
5810,3388,4
5811,3388,5
5812,3390,2
5813,3390,6
5814,3390,8
5815,3390,15
5816,3391,5
5817,3392,5
5818,3393,5
5819,3393,9
5820,3393,15
5821,3394,5
5822,3394,15
5823,3395,5
5824,3396,2
5825,3396,4
5826,3396,5
5827,3396,13
5828,3397,4
5829,3397,5
5830,3398,4
5831,3398,5
5832,3398,13
5833,3399,4
5834,3399,5
5835,3400,2
5836,3400,3
5837,3400,4
5838,3400,9
5839,3401,2
5840,3401,16
5841,3402,5
5842,3402,8
5843,3402,15
5844,3404,1
5845,3404,8
5846,3405,1
5847,3405,8
5848,3406,1
5849,3406,2
5850,3406,8
5851,3406,18
5852,3408,8
5853,3409,8
5854,3409,17
5855,3412,2
5856,3412,4
5857,3412,8
5858,3414,8
5859,3414,15
5860,3414,18
5861,3415,8
5862,3417,2
5863,3417,5
5864,3418,2
5865,3418,6
5866,3418,8
5867,3420,8
5868,3420,17
5869,3421,5
5870,3422,5
5871,3422,15
5872,3423,8
5873,3424,8
5874,3425,8
5875,3425,13
5876,3426,8
5877,3426,15
5878,3427,6
5879,3428,8
5880,3429,3
5881,3429,5
5882,3430,1
5883,3430,6
5884,3430,8
5885,3431,1
5886,3431,8
5887,3432,1
5888,3432,8
5889,3434,1
5890,3434,8
5891,3435,6
5892,3435,8
5893,3435,10
5894,3436,8
5895,3436,15
5896,3437,8
5897,3438,1
5898,3438,4
5899,3438,5
5900,3438,9
5901,3438,16
5902,3439,1
5903,3439,4
5904,3439,9
5905,3440,1
5906,3440,2
5907,3440,4
5908,3440,5
5909,3440,9
5910,3441,1
5911,3441,8
5912,3441,18
5913,3442,1
5914,3442,6
5915,3442,8
5916,3444,1
5917,3445,14
5918,3445,17
5919,3446,5
5920,3446,8
5921,3447,8
5922,3448,5
5923,3448,8
5924,3448,18
5925,3449,8
5926,3450,5
5927,3451,8
5928,3452,1
5929,3452,6
5930,3452,15
5931,3452,17
5932,3453,8
5933,3453,15
5934,3454,5
5935,3454,15
5936,3456,8
5937,3457,8
5938,3457,17
5939,3459,8
5940,3459,11
5941,3460,5
5942,3461,2
5943,3461,8
5944,3461,17
5945,3462,5
5946,3462,8
5947,3462,15
5948,3463,5
5949,3465,8
5950,3466,5
5951,3466,9
5952,3467,8
5953,3467,19
5954,3468,8
5955,3469,8
5956,3470,2
5957,3470,8
5958,3471,2
5959,3471,8
5960,3471,16
5961,3474,16
5962,3474,17
5963,3475,8
5964,3475,15
5965,3476,11
5966,3476,14
5967,3477,5
5968,3477,8
5969,3478,8
5970,3479,2
5971,3479,9
5972,3479,15
5973,3480,8
5974,3480,15
5975,3481,5
5976,3481,8
5977,3481,15
5978,3483,3
5979,3483,4
5980,3484,17
5981,3487,19
5982,3489,2
5983,3489,5
5984,3489,9
5985,3490,11
5986,3491,5
5987,3492,2
5988,3492,5
5989,3492,15
5990,3494,2
5991,3494,8
5992,3494,19
5993,3495,5
5994,3495,8
5995,3496,8
5996,3497,5
5997,3498,8
5998,3499,8
5999,3499,11
6000,3499,17
6001,3500,5
6002,3500,8
6003,3501,5
6004,3501,15
6005,3502,8
6006,3503,8
6007,3503,14
6008,3503,16
6009,3504,5
6010,3504,8
6011,3505,8
6012,3505,14
6013,3505,17
6014,3506,5
6015,3506,8
6016,3507,5
6017,3508,1
6018,3508,2
6019,3508,8
6020,3508,17
6021,3508,19
6022,3509,8
6023,3510,8
6024,3510,17
6025,3511,5
6026,3512,8
6027,3512,15
6028,3513,8
6029,3513,17
6030,3515,5
6031,3515,15
6032,3516,5
6033,3516,9
6034,3516,15
6035,3518,8
6036,3518,17
6037,3519,1
6038,3519,8
6039,3519,18
6040,3520,5
6041,3521,5
6042,3521,8
6043,3522,8
6044,3524,5
6045,3524,15
6046,3525,5
6047,3526,5
6048,3526,8
6049,3527,1
6050,3527,16
6051,3527,17
6052,3528,8
6053,3528,15
6054,3529,6
6055,3529,17
6056,3531,5
6057,3531,8
6058,3531,15
6059,3534,8
6060,3535,6
6061,3535,11
6062,3535,14
6063,3535,17
6064,3536,5
6065,3536,8
6066,3536,15
6067,3537,5
6068,3537,8
6069,3538,5
6070,3539,7
6071,3540,8
6072,3540,14
6073,3540,15
6074,3543,5
6075,3543,8
6076,3544,5
6077,3545,8
6078,3545,13
6079,3546,8
6080,3546,11
6081,3546,17
6082,3547,5
6083,3547,8
6084,3548,5
6085,3548,8
6086,3549,5
6087,3549,13
6088,3549,15
6089,3550,11
6090,3551,6
6091,3551,8
6092,3551,17
6093,3552,5
6094,3553,8
6095,3553,17
6096,3554,8
6097,3554,15
6098,3555,1
6099,3555,17
6100,3555,18
6101,3556,8
6102,3556,15
6103,3557,14
6104,3557,17
6105,3559,5
6106,3559,8
6107,3559,15
6108,3560,6
6109,3560,8
6110,3560,15
6111,3563,1
6112,3563,11
6113,3564,4
6114,3564,5
6115,3565,5
6116,3565,8
6117,3566,5
